R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA conv P(MPa)   zbot     %vol    Tbot     Tm      TH2O      Fbot     Ftop     dlid   T_core
 0.23750D+12 0.32000D+15   0.0300  1   52.76   44.490  0.03174  267.63  260.46  268.77   13.158   20.175   20.53  1503.30
 0.25000D+12 0.32000D+15   0.0300  1   50.39   42.509  0.03116  267.91  260.88  268.98   13.123   20.583   20.18  1503.35
 0.26250D+12 0.32000D+15   0.0300  1   48.07   40.575  0.03061  268.19  261.29  269.18   13.089   20.990   19.85  1503.41
 0.27500D+12 0.32000D+15   0.0300  1   45.82   38.691  0.03010  268.45  261.67  269.38   13.056   21.398   19.52  1503.46
 0.28750D+12 0.32000D+15   0.0300  1   43.62   36.862  0.02961  268.70  262.04  269.56   13.024   21.806   19.21  1503.50
 0.30000D+12 0.32000D+15   0.0300  1   41.50   35.088  0.02915  268.94  262.39  269.75   12.993   22.213   18.91  1503.55
 0.31250D+12 0.32000D+15   0.0300  1   39.44   33.373  0.02872  269.16  262.73  269.92   12.964   22.621   18.61  1503.60
 0.32500D+12 0.32000D+15   0.0300  1   37.46   31.717  0.02832  269.38  263.05  270.09   12.935   23.028   18.33  1503.64
 0.33750D+12 0.32000D+15   0.0300  1   35.55   30.123  0.02794  269.59  263.35  270.25   12.907   23.436   18.05  1503.69
 0.35000D+12 0.32000D+15   0.0300  1   33.71   28.591  0.02758  269.78  263.64  270.41   12.881   23.843   17.78  1503.73
 0.36250D+12 0.32000D+15   0.0300  1   31.95   27.121  0.02725  269.97  263.92  270.55   12.855   24.251   17.52  1503.77
 0.37500D+12 0.32000D+15   0.0300  1   30.26   25.713  0.02693  270.14  264.18  270.69   12.831   24.658   17.26  1503.81
 0.38750D+12 0.32000D+15   0.0300  1   28.65   24.366  0.02664  270.31  264.43  270.83   12.808   25.066   17.01  1503.84
 0.40000D+12 0.32000D+15   0.0300  0   27.89   23.143  0.02638  270.46  264.66  270.95   12.775   25.462   23.14  1503.88
 0.41250D+12 0.32000D+15   0.0300  0   27.60   22.905  0.02633  270.49  264.83  270.97   12.771   25.871   22.90  1503.91
 0.42500D+12 0.32000D+15   0.0300  0   27.32   22.671  0.02628  270.52  264.99  270.99   12.767   26.279   22.67  1503.94
 0.43750D+12 0.32000D+15   0.0300  0   27.04   22.442  0.02623  270.54  265.16  271.02   12.764   26.687   22.44  1503.96
 0.45000D+12 0.32000D+15   0.0300  0   26.77   22.218  0.02619  270.57  265.32  271.04   12.760   27.095   22.22  1503.99
 0.46250D+12 0.32000D+15   0.0300  0   26.51   21.997  0.02614  270.60  265.48  271.06   12.756   27.503   22.00  1504.01
 0.47500D+12 0.32000D+15   0.0300  0   26.25   21.782  0.02609  270.62  265.64  271.08   12.752   27.911   21.78  1504.03
 0.48750D+12 0.32000D+15   0.0300  0   25.99   21.570  0.02605  270.65  265.80  271.10   12.749   28.320   21.57  1504.05
 0.50000D+12 0.32000D+15   0.0300  0   25.74   21.362  0.02601  270.67  265.96  271.12   12.745   28.728   21.36  1504.07
 0.51250D+12 0.32000D+15   0.0300  0   25.50   21.159  0.02597  270.70  266.11  271.14   12.742   29.136   21.16  1504.09
 0.52500D+12 0.32000D+15   0.0300  0   25.26   20.959  0.02592  270.72  266.26  271.16   12.739   29.544   20.96  1504.11
 0.53750D+12 0.32000D+15   0.0300  0   25.02   20.763  0.02588  270.75  266.41  271.18   12.735   29.952   20.76  1504.12
 0.55000D+12 0.32000D+15   0.0300  0   24.79   20.570  0.02585  270.77  266.56  271.20   12.732   30.360   20.57  1504.14
 0.56250D+12 0.32000D+15   0.0300  0   24.56   20.381  0.02581  270.79  266.70  271.22   12.729   30.769   20.38  1504.15
 0.57500D+12 0.32000D+15   0.0300  0   24.34   20.196  0.02577  270.81  266.85  271.24   12.726   31.177   20.20  1504.17
 0.58750D+12 0.32000D+15   0.0300  0   24.12   20.013  0.02573  270.84  266.99  271.26   12.723   31.585   20.01  1504.18
 0.60000D+12 0.32000D+15   0.0300  0   23.90   19.834  0.02570  270.86  267.13  271.27   12.720   31.993   19.83  1504.19
 0.61250D+12 0.32000D+15   0.0300  0   23.69   19.658  0.02566  270.88  267.27  271.29   12.717   32.401   19.66  1504.20
 0.62500D+12 0.32000D+15   0.0300  0   23.48   19.486  0.02563  270.90  267.41  271.31   12.714   32.810   19.49  1504.21
 0.63750D+12 0.32000D+15   0.0300  0   23.28   19.316  0.02559  270.92  267.55  271.32   12.711   33.218   19.32  1504.22
 0.65000D+12 0.32000D+15   0.0300  0   23.08   19.149  0.02556  270.94  267.68  271.34   12.708   33.626   19.15  1504.23
 0.66250D+12 0.32000D+15   0.0300  0   22.88   18.985  0.02553  270.96  267.82  271.36   12.706   34.034   18.98  1504.23
 0.67500D+12 0.32000D+15   0.0300  0   22.68   18.824  0.02549  270.98  267.95  271.37   12.703   34.442   18.82  1504.24
 0.68750D+12 0.32000D+15   0.0300  0   22.49   18.665  0.02546  271.00  268.08  271.39   12.700   34.850   18.67  1504.25
 0.70000D+12 0.32000D+15   0.0300  0   22.30   18.509  0.02543  271.01  268.21  271.40   12.698   35.259   18.51  1504.25
 0.71250D+12 0.32000D+15   0.0300  0   22.12   18.356  0.02540  271.03  268.34  271.42   12.695   35.667   18.36  1504.26
 0.72500D+12 0.32000D+15   0.0300  0   21.94   18.205  0.02537  271.05  268.46  271.43   12.693   36.075   18.21  1504.27
 0.73750D+12 0.32000D+15   0.0300  0   21.76   18.057  0.02534  271.07  268.59  271.45   12.690   36.483   18.06  1504.27
 0.75000D+12 0.32000D+15   0.0300  0   21.58   17.911  0.02531  271.08  268.71  271.46   12.688   36.891   17.91  1504.28
 0.76250D+12 0.32000D+15   0.0300  0   21.41   17.767  0.02529  271.10  268.84  271.47   12.685   37.300   17.77  1504.28
 0.77500D+12 0.32000D+15   0.0300  0   21.24   17.626  0.02526  271.12  268.96  271.49   12.683   37.708   17.63  1504.28
 0.78750D+12 0.32000D+15   0.0300  0   21.07   17.486  0.02523  271.13  269.08  271.50   12.681   38.116   17.49  1504.29
 0.80000D+12 0.32000D+15   0.0300  0   20.91   17.349  0.02520  271.15  269.20  271.52   12.678   38.524   17.35  1504.29
 0.81250D+12 0.32000D+15   0.0300  0   20.74   17.214  0.02518  271.17  269.32  271.53   12.676   38.932   17.21  1504.29
 0.82500D+12 0.32000D+15   0.0300  0   20.58   17.082  0.02515  271.18  269.43  271.54   12.674   39.341   17.08  1504.30
 0.83750D+12 0.32000D+15   0.0300  0   20.43   16.951  0.02513  271.20  269.55  271.55   12.672   39.749   16.95  1504.30
 0.85000D+12 0.32000D+15   0.0300  0   20.27   16.822  0.02510  271.21  269.67  271.57   12.670   40.157   16.82  1504.30
 0.86250D+12 0.32000D+15   0.0300  0   20.12   16.695  0.02508  271.23  269.78  271.58   12.667   40.565   16.70  1504.30
 0.87500D+12 0.32000D+15   0.0300  0   19.97   16.570  0.02505  271.24  269.89  271.59   12.665   40.973   16.57  1504.31
 0.88750D+12 0.32000D+15   0.0300  0   19.82   16.447  0.02503  271.26  270.01  271.60   12.663   41.382   16.45  1504.31
 0.90000D+12 0.32000D+15   0.0300  0   19.67   16.326  0.02501  271.27  270.12  271.61   12.661   41.790   16.33  1504.31
 0.91250D+12 0.32000D+15   0.0300  0   19.53   16.206  0.02498  271.28  270.23  271.63   12.659   42.198   16.21  1504.31
 0.92500D+12 0.32000D+15   0.0300  0   19.39   16.088  0.02496  271.30  270.34  271.64   12.657   42.606   16.09  1504.32
 0.93750D+12 0.32000D+15   0.0300  0   19.25   15.972  0.02494  271.31  270.45  271.65   12.656   43.014   15.97  1504.32
 0.95000D+12 0.32000D+15   0.0300  0   19.11   15.858  0.02492  271.32  270.56  271.66   12.654   43.423   15.86  1504.32
 0.96250D+12 0.32000D+15   0.0300  0   18.97   15.745  0.02490  271.34  270.66  271.67   12.652   43.831   15.74  1504.32
 0.97500D+12 0.32000D+15   0.0300  0   18.84   15.634  0.02487  271.35  270.77  271.68   12.650   44.239   15.63  1504.33
 0.98750D+12 0.32000D+15   0.0300  0   18.71   15.524  0.02485  271.36  270.87  271.69   12.648   44.647   15.52  1504.33
 0.10000D+13 0.32000D+15   0.0300  0   18.58   15.416  0.02483  271.38  270.98  271.70   12.646   45.055   15.42  1504.33
 0.10125D+13 0.32000D+15   0.0300  0   18.45   15.309  0.02481  271.39  271.08  271.71   12.645   45.464   15.31  1504.33
 0.10250D+13 0.32000D+15   0.0300  0   18.32   15.204  0.02479  271.40  271.18  271.72   12.643   45.872   15.20  1504.33
 0.10375D+13 0.32000D+15   0.0300  0   18.20   15.100  0.02477  271.41  271.29  271.73   12.641   46.280   15.10  1504.34
 0.10500D+13 0.32000D+15   0.0300  0   18.07   14.998  0.02475  271.42  271.39  271.74   12.639   46.688   15.00  1504.34
 0.10625D+13 0.32000D+15   0.0300  0   17.95   14.897  0.02473  271.44  271.49  271.75   12.638   47.096   14.90  1504.34
 0.10750D+13 0.32000D+15   0.0300  0   17.83   14.797  0.02472  271.45  271.59  271.76   12.636   47.505   14.80  1504.34
 0.10875D+13 0.32000D+15   0.0300  0   17.71   14.699  0.02470  271.46  266.52  271.77   12.634   47.913   14.70  1504.34
 0.11000D+13 0.32000D+15   0.0300  0   17.60   14.602  0.02468  271.47  266.61  271.78   12.633   48.321   14.60  1504.35
 0.11125D+13 0.32000D+15   0.0300  0   17.48   14.506  0.02466  271.48  266.70  271.79   12.631   48.729   14.51  1504.35
 0.11250D+13 0.32000D+15   0.0300  0   17.37   14.411  0.02464  271.49  266.79  271.80   12.630   49.137   14.41  1504.35
 0.11375D+13 0.32000D+15   0.0300  0   17.25   14.318  0.02463  271.50  266.87  271.81   12.628   49.546   14.32  1504.35
 0.11500D+13 0.32000D+15   0.0300  0   17.14   14.226  0.02461  271.51  266.96  271.82   12.627   49.954   14.23  1504.35
 0.11625D+13 0.32000D+15   0.0300  0   17.03   14.135  0.02459  271.52  267.05  271.83   12.625   50.362   14.13  1504.35
 0.11750D+13 0.32000D+15   0.0300  0   16.92   14.045  0.02458  271.53  267.14  271.83   12.624   50.770   14.05  1504.36
 0.11875D+13 0.32000D+15   0.0300  0   16.82   13.956  0.02456  271.54  267.23  271.84   12.622   51.178   13.96  1504.36
 0.12000D+13 0.32000D+15   0.0300  0   16.71   13.869  0.02454  271.55  267.31  271.85   12.621   51.587   13.87  1504.36
 0.12125D+13 0.32000D+15   0.0300  0   16.61   13.782  0.02453  271.56  267.40  271.86   12.619   51.995   13.78  1504.36
 0.12250D+13 0.32000D+15   0.0300  0   16.51   13.697  0.02451  271.57  267.49  271.87   12.618   52.403   13.70  1504.36
 0.12375D+13 0.32000D+15   0.0300  0   16.40   13.613  0.02450  271.58  267.57  271.88   12.617   52.811   13.61  1504.36
 0.12500D+13 0.32000D+15   0.0300  0   16.30   13.529  0.02448  271.59  267.66  271.88   12.615   53.219   13.53  1504.37
 0.12625D+13 0.32000D+15   0.0300  0   16.20   13.447  0.02447  271.60  267.74  271.89   12.614   53.628   13.45  1504.37
 0.12750D+13 0.32000D+15   0.0300  0   16.11   13.366  0.02445  271.61  267.83  271.90   12.613   54.036   13.37  1504.37
 0.12875D+13 0.32000D+15   0.0300  0   16.01   13.285  0.02444  271.62  267.91  271.91   12.611   54.444   13.29  1504.37
 0.13000D+13 0.32000D+15   0.0300  0   15.91   13.206  0.02442  271.63  268.00  271.92   12.610   54.852   13.21  1504.37
 0.13125D+13 0.32000D+15   0.0300  0   15.82   13.127  0.02441  271.64  268.08  271.92   12.609   55.261   13.13  1504.37
 0.13250D+13 0.32000D+15   0.0300  0   15.73   13.050  0.02439  271.65  268.16  271.93   12.607   55.669   13.05  1504.38
 0.13375D+13 0.32000D+15   0.0300  0   15.63   12.973  0.02438  271.66  268.25  271.94   12.606   56.077   12.97  1504.38
 0.13500D+13 0.32000D+15   0.0300  0   15.54   12.898  0.02436  271.66  268.33  271.94   12.605   56.485   12.90  1504.38
 0.13625D+13 0.32000D+15   0.0300  0   15.45   12.823  0.02435  271.67  268.41  271.95   12.604   56.893   12.82  1504.38
 0.13750D+13 0.32000D+15   0.0300  0   15.36   12.749  0.02434  271.68  268.49  271.96   12.602   57.302   12.75  1504.38
 0.13875D+13 0.32000D+15   0.0300  0   15.27   12.676  0.02432  271.69  268.57  271.97   12.601   57.710   12.68  1504.38
 0.14000D+13 0.32000D+15   0.0300  0   15.19   12.603  0.02431  271.70  268.66  271.97   12.600   58.118   12.60  1504.38
 0.14125D+13 0.32000D+15   0.0300  0   15.10   12.532  0.02430  271.71  268.74  271.98   12.599   58.526   12.53  1504.38
 0.14250D+13 0.32000D+15   0.0300  0   15.02   12.461  0.02428  271.71  268.82  271.99   12.598   58.934   12.46  1504.39
 0.14375D+13 0.32000D+15   0.0300  0   14.93   12.391  0.02427  271.72  268.90  271.99   12.597   59.343   12.39  1504.39
 0.14500D+13 0.32000D+15   0.0300  0   14.85   12.322  0.02426  271.73  268.98  272.00   12.595   59.751   12.32  1504.39
 0.14625D+13 0.32000D+15   0.0300  0   14.77   12.254  0.02425  271.74  269.06  272.01   12.594   60.159   12.25  1504.39
 0.14750D+13 0.32000D+15   0.0300  0   14.68   12.186  0.02423  271.74  269.14  272.01   12.593   60.567   12.19  1504.39
 0.14875D+13 0.32000D+15   0.0300  0   14.60   12.119  0.02422  271.75  269.21  272.02   12.592   60.975   12.12  1504.39
 0.15000D+13 0.32000D+15   0.0300  0   14.52   12.053  0.02421  271.76  269.29  272.03   12.591   61.384   12.05  1504.39
 0.15125D+13 0.32000D+15   0.0300  0   14.45   11.988  0.02420  271.77  269.37  272.03   12.590   61.792   11.99  1504.39
 0.15250D+13 0.32000D+15   0.0300  0   14.37   11.923  0.02419  271.77  269.45  272.04   12.589   62.200   11.92  1504.40
 0.15375D+13 0.32000D+15   0.0300  0   14.29   11.859  0.02418  271.78  269.53  272.04   12.588   62.608   11.86  1504.40
 0.15500D+13 0.32000D+15   0.0300  0   14.21   11.796  0.02416  271.79  269.60  272.05   12.587   63.017   11.80  1504.40
 0.15625D+13 0.32000D+15   0.0300  0   14.14   11.733  0.02415  271.80  269.68  272.06   12.586   63.425   11.73  1504.40
 0.15750D+13 0.32000D+15   0.0300  0   14.06   11.671  0.02414  271.80  269.76  272.06   12.585   63.833   11.67  1504.40
 0.15875D+13 0.32000D+15   0.0300  0   13.99   11.610  0.02413  271.81  269.83  272.07   12.584   64.241   11.61  1504.40
 0.16000D+13 0.32000D+15   0.0300  0   13.92   11.549  0.02412  271.82  269.91  272.07   12.583   64.649   11.55  1504.40
 0.16125D+13 0.32000D+15   0.0300  0   13.84   11.489  0.02411  271.82  269.98  272.08   12.582   65.058   11.49  1504.40
 0.16250D+13 0.32000D+15   0.0300  0   13.77   11.430  0.02410  271.83  270.06  272.09   12.581   65.466   11.43  1504.40
 0.16375D+13 0.32000D+15   0.0300  0   13.70   11.371  0.02409  271.84  270.13  272.09   12.580   65.874   11.37  1504.41
 0.16500D+13 0.32000D+15   0.0300  0   13.63   11.313  0.02408  271.84  270.21  272.10   12.579   66.282   11.31  1504.41
 0.16625D+13 0.32000D+15   0.0300  0   13.56   11.255  0.02407  271.85  270.28  272.10   12.578   66.690   11.25  1504.41
 0.16750D+13 0.32000D+15   0.0300  0   13.49   11.198  0.02406  271.86  270.36  272.11   12.577   67.099   11.20  1504.41
 0.16875D+13 0.32000D+15   0.0300  0   13.43   11.141  0.02405  271.86  270.43  272.11   12.576   67.507   11.14  1504.41
 0.17000D+13 0.32000D+15   0.0300  0   13.36   11.085  0.02404  271.87  270.50  272.12   12.575   67.915   11.09  1504.41
 0.17125D+13 0.32000D+15   0.0300  0   13.29   11.030  0.02403  271.87  270.58  272.12   12.574   68.323   11.03  1504.41
 0.17250D+13 0.32000D+15   0.0300  0   13.22   10.975  0.02402  271.88  270.65  272.13   12.573   68.732   10.98  1504.41
 0.17375D+13 0.32000D+15   0.0300  0   13.16   10.921  0.02401  271.89  270.72  272.13   12.572   69.140   10.92  1504.41
 0.17500D+13 0.32000D+15   0.0300  0   13.09   10.867  0.02400  271.89  270.79  272.14   12.572   69.548   10.87  1504.41
 0.17625D+13 0.32000D+15   0.0300  0   13.03   10.814  0.02399  271.90  270.86  272.14   12.571   69.956   10.81  1504.42
 0.17750D+13 0.32000D+15   0.0300  0   12.97   10.761  0.02398  271.90  270.94  272.15   12.570   70.364   10.76  1504.42
 0.17875D+13 0.32000D+15   0.0300  0   12.90   10.709  0.02397  271.91  271.01  272.15   12.569   70.773   10.71  1504.42
 0.18000D+13 0.32000D+15   0.0300  0   12.84   10.657  0.02396  271.92  271.08  272.16   12.568   71.181   10.66  1504.42
 0.18125D+13 0.32000D+15   0.0300  0   12.78   10.606  0.02395  271.92  271.15  272.16   12.567   71.589   10.61  1504.42
 0.18250D+13 0.32000D+15   0.0300  0   12.72   10.556  0.02394  271.93  271.22  272.17   12.567   71.997   10.56  1504.42
 0.18375D+13 0.32000D+15   0.0300  0   12.66   10.505  0.02393  271.93  271.29  272.17   12.566   72.405   10.51  1504.42
 0.18500D+13 0.32000D+15   0.0300  0   12.60   10.456  0.02392  271.94  271.36  272.18   12.565   72.814   10.46  1504.42
 0.18625D+13 0.32000D+15   0.0300  0   12.54   10.406  0.02392  271.94  271.43  272.18   12.564   73.222   10.41  1504.42
 0.18750D+13 0.32000D+15   0.0300  0   12.48   10.357  0.02391  271.95  271.50  272.19   12.563   73.630   10.36  1504.42
 0.18875D+13 0.32000D+15   0.0300  0   12.42   10.309  0.02390  271.96  271.57  272.19   12.562   74.038   10.31  1504.42
 0.19000D+13 0.32000D+15   0.0300  0   12.36   10.261  0.02389  271.96  271.64  272.20   12.562   74.447   10.26  1504.42
 0.19125D+13 0.32000D+15   0.0300  0   12.31   10.214  0.02388  271.97  271.71  272.20   12.561   74.855   10.21  1504.43
 0.19250D+13 0.32000D+15   0.0300  0   12.25   10.167  0.02387  271.97  271.78  272.21   12.560   75.263   10.17  1504.43
 0.19375D+13 0.32000D+15   0.0300  0   12.19   10.120  0.02387  271.98  271.84  272.21   12.559   75.671   10.12  1504.43
 0.19500D+13 0.32000D+15   0.0300  0   12.14   10.074  0.02386  271.98  271.91  272.21   12.559   76.079   10.07  1504.43
 0.19625D+13 0.32000D+15   0.0300  0   12.08   10.028  0.02385  271.99  271.98  272.22   12.558   76.488   10.03  1504.43
 0.19750D+13 0.32000D+15   0.0300  0   12.03    9.983  0.02384  271.99  272.05  272.22   12.557   76.896    9.98  1504.43
 0.19875D+13 0.32000D+15   0.0300  0   11.97    9.938  0.02383  272.00  272.11  272.23   12.556   77.304    9.94  1504.43
 0.20000D+13 0.32000D+15   0.0300  0   11.92    9.893  0.02383  272.00  272.18  272.23   12.556   77.712    9.89  1504.43
 0.20125D+13 0.32000D+15   0.0300  0   11.87    9.849  0.02382  272.01  272.25  272.24   12.555   78.120    9.85  1504.43
 0.20250D+13 0.32000D+15   0.0300  0   11.82    9.805  0.02381  272.01  272.31  272.24   12.554   78.529    9.81  1504.43
 0.20375D+13 0.32000D+15   0.0300  0   11.76    9.762  0.02380  272.02  272.38  272.24   12.554   78.937    9.76  1504.43
 0.20500D+13 0.32000D+15   0.0300  0   11.71    9.719  0.02380  272.02  272.45  272.25   12.553   79.345    9.72  1504.43
 0.20625D+13 0.32000D+15   0.0300  0   11.66    9.676  0.02379  272.03  272.51  272.25   12.552   79.753    9.68  1504.44
 0.20750D+13 0.32000D+15   0.0300  0   11.61    9.634  0.02378  272.03  272.58  272.26   12.551   80.162    9.63  1504.44
 0.20875D+13 0.32000D+15   0.0300  0   11.56    9.592  0.02377  272.04  272.64  272.26   12.551   80.570    9.59  1504.44
 0.21000D+13 0.32000D+15   0.0300  0   11.51    9.551  0.02377  272.04  272.71  272.26   12.550   80.978    9.55  1504.44
 0.21125D+13 0.32000D+15   0.0300  0   11.46    9.510  0.02376  272.04  272.77  272.27   12.549   81.386    9.51  1504.44
 0.21250D+13 0.32000D+15   0.0300  0   11.41    9.469  0.02375  272.05  272.84  272.27   12.549   81.794    9.47  1504.44
 0.21375D+13 0.32000D+15   0.0300  0   11.36    9.429  0.02374  272.05  272.90  272.28   12.548   82.203    9.43  1504.44
 0.21500D+13 0.32000D+15   0.0300  0   11.31    9.388  0.02374  272.06  272.97  272.28   12.547   82.611    9.39  1504.44
 0.21625D+13 0.32000D+15   0.0300  0   11.26    9.349  0.02373  272.06  273.03  272.28   12.547   83.019    9.35  1504.44
 0.21750D+13 0.32000D+15   0.0300  0   11.22    9.309  0.02372  272.07  273.10  272.29   12.546   83.427    9.31  1504.44
 0.21875D+13 0.32000D+15   0.0300  0   11.17    9.270  0.02372  272.07  273.16  272.29   12.546   83.835    9.27  1504.44
 0.22000D+13 0.32000D+15   0.0300  0   11.12    9.231  0.02371  272.08  273.22  272.29   12.545   84.244    9.23  1504.44
 0.22125D+13 0.32000D+15   0.0300  0   11.08    9.193  0.02370  272.08  273.29  272.30   12.544   84.652    9.19  1504.44
 0.22250D+13 0.32000D+15   0.0300  0   11.03    9.155  0.02370  272.08  273.35  272.30   12.544   85.060    9.15  1504.44
 0.22375D+13 0.32000D+15   0.0300  0   10.99    9.117  0.02369  272.09  273.41  272.31   12.543   85.468    9.12  1504.44
 0.22500D+13 0.32000D+15   0.0300  0   10.94    9.079  0.02368  272.09  273.47  272.31   12.542   85.877    9.08  1504.45
 0.22625D+13 0.32000D+15   0.0300  0   10.90    9.042  0.02368  272.10  273.54  272.31   12.542   86.285    9.04  1504.45
 0.22750D+13 0.32000D+15   0.0300  0   10.85    9.005  0.02367  272.10  273.60  272.32   12.541   86.693    9.01  1504.45
 0.22875D+13 0.32000D+15   0.0300  0   10.81    8.969  0.02366  272.10  273.66  272.32   12.541   87.101    8.97  1504.45
 0.23000D+13 0.32000D+15   0.0300  0   10.76    8.932  0.02366  272.11  273.72  272.32   12.540   87.509    8.93  1504.45
 0.23125D+13 0.32000D+15   0.0300  0   10.72    8.896  0.02365  272.11  273.78  272.33   12.539   87.918    8.90  1504.45
 0.23250D+13 0.32000D+15   0.0300  0   10.68    8.861  0.02365  272.12  273.84  272.33   12.539   88.326    8.86  1504.45
 0.23375D+13 0.32000D+15   0.0300  0   10.63    8.825  0.02364  272.12  273.91  272.33   12.538   88.734    8.83  1504.45
 0.23500D+13 0.32000D+15   0.0300  0   10.59    8.790  0.02363  272.12  273.97  272.34   12.538   89.142    8.79  1504.45
 0.23625D+13 0.32000D+15   0.0300  0   10.55    8.755  0.02363  272.13  274.03  272.34   12.537   89.550    8.76  1504.45
 0.23750D+13 0.32000D+15   0.0300  0   10.51    8.721  0.02362  272.13  274.09  272.34   12.537   89.959    8.72  1504.45
 0.23875D+13 0.32000D+15   0.0300  0   10.47    8.686  0.02362  272.14  274.15  272.35   12.536   90.367    8.69  1504.45
 0.24000D+13 0.32000D+15   0.0300  0   10.43    8.652  0.02361  272.14  274.21  272.35   12.535   90.775    8.65  1504.45
 0.24125D+13 0.32000D+15   0.0300  0   10.38    8.619  0.02360  272.14  274.27  272.35   12.535   91.183    8.62  1504.45
 0.24250D+13 0.32000D+15   0.0300  0   10.34    8.585  0.02360  272.15  274.33  272.36   12.534   91.592    8.59  1504.45
 0.24375D+13 0.32000D+15   0.0300  0   10.30    8.552  0.02359  272.15  274.39  272.36   12.534   92.000    8.55  1504.45
 0.24500D+13 0.32000D+15   0.0300  0   10.26    8.519  0.02359  272.15  274.45  272.36   12.533   92.408    8.52  1504.45
 0.24625D+13 0.32000D+15   0.0300  0   10.22    8.486  0.02358  272.16  274.51  272.37   12.533   92.816    8.49  1504.46
 0.24750D+13 0.32000D+15   0.0300  0   10.19    8.453  0.02358  272.16  274.56  272.37   12.532   93.224    8.45  1504.46
 0.24875D+13 0.32000D+15   0.0300  0   10.15    8.421  0.02357  272.17  274.62  272.37   12.532   93.633    8.42  1504.46
 0.25000D+13 0.32000D+15   0.0300  0   10.11    8.389  0.02356  272.17  274.68  272.37   12.531   94.041    8.39  1504.46
 0.25125D+13 0.32000D+15   0.0300  0   10.07    8.357  0.02356  272.17  274.74  272.38   12.531   94.449    8.36  1504.46
 0.25250D+13 0.32000D+15   0.0300  0   10.03    8.326  0.02355  272.18  274.80  272.38   12.530   94.857    8.33  1504.46
 0.25375D+13 0.32000D+15   0.0300  0    9.99    8.295  0.02355  272.18  274.86  272.38   12.530   95.265    8.29  1504.46
 0.25500D+13 0.32000D+15   0.0300  0    9.96    8.264  0.02354  272.18  274.92  272.39   12.529   95.674    8.26  1504.46
 0.25625D+13 0.32000D+15   0.0300  0    9.92    8.233  0.02354  272.19  274.97  272.39   12.529   96.082    8.23  1504.46
 0.25750D+13 0.32000D+15   0.0300  0    9.88    8.202  0.02353  272.19  275.03  272.39   12.528   96.490    8.20  1504.46
 0.25875D+13 0.32000D+15   0.0300  0    9.85    8.172  0.02353  272.19  275.09  272.40   12.528   96.898    8.17  1504.46
 0.26000D+13 0.32000D+15   0.0300  0    9.81    8.142  0.02352  272.20  275.15  272.40   12.527   97.307    8.14  1504.46
