R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.0887 0.77537D-08  0  0    6.02    5.000  0.01145  272.75  270.54   72.266  107.357    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.356   1.1074 0.39677D-08  0  0   12.01    9.971  0.01187  272.25  271.63   26.968   62.789    9.97   276.01
 0.14540D-01   1.0349   0.0000    1.728   1.1251 0.28276D-08  0  0   17.18   14.255  0.01225  271.81  266.97   13.029   49.536   14.25   277.64
 0.16810D-01   1.0336   0.0000    1.953   1.1417 0.24436D-08  0  0   20.20   16.764  0.01249  271.55  267.56    7.983   45.097   16.76   279.27
 0.19080D-01   1.0324   0.0000    2.129   1.1568 0.22730D-08  0  0   22.03   18.279  0.01263  271.39  267.95    5.480   43.131   18.28   280.89
 0.21350D-01   1.0311   0.0000    2.282   1.1703 0.21902D-08  0  0   23.14   19.203  0.01273  271.29  268.23    4.054   42.175   19.20   282.52
 0.23620D-01   1.0298   0.0000    2.420   1.1821 0.21513D-08  0  0   23.80   19.754  0.01278  271.23  268.43    3.195   41.719   19.75   284.14
 0.25890D-01   1.0285   0.0000    2.549   1.1919 0.21365D-08  0  0   24.17   20.061  0.01281  271.20  268.57    2.677   41.534   20.06   285.76
 0.28160D-01   1.0273   0.0000    2.671   1.1997 0.21349D-08  0  0   24.35   20.208  0.01283  271.19  268.67    2.381   41.500   20.21   287.37
 0.30430D-01   1.0260   0.0000    2.787   1.2054 0.21403D-08  0  0   24.41   20.254  0.01283  271.18  268.74    2.236   41.544   20.25   288.99
 0.32700D-01   1.0247   0.0000    2.899   1.2088 0.21481D-08  0  0   24.39   20.237  0.01283  271.18  268.77    2.198   41.619   20.24   290.60
 0.34970D-01   1.0234   0.0000    3.007   1.2100 0.21555D-08  0  0   24.33   20.186  0.01282  271.19  268.77    2.235   41.693   20.19   292.21
 0.37240D-01   1.0222   0.0000    3.112   1.2089 0.21603D-08  0  0   24.25   20.123  0.01282  271.19  268.75    2.325   41.745   20.12   293.82
 0.39510D-01   1.0209   0.0000    3.214   1.2055 0.21609D-08  0  0   24.17   20.060  0.01281  271.20  268.71    2.453   41.759   20.06   295.43
 0.41780D-01   1.0196   0.0000    3.314   1.1999 0.21563D-08  0  0   24.11   20.008  0.01281  271.21  268.64    2.604   41.724   20.01   297.03
